id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,positive,neutral,negative,sentiment
1476979197520273412,2021-12-31 18:10:56+00:00,1476979197520273412,"Acaba un año repleto de retos y desafíos pero, sin duda, esperanzador. Un 2021 en el que hemos demostrado que es posible una España mejor. Avanzamos con fuerza en una recuperación justa para llenar de prosperidad todos los rincones del país.

✨¡Feliz 2022 para todos y todas!",981,5136,3069,367,,es,False,,sanchezcastejon,It ends a year full of challenges and challenges but certainly hopeful. A 2021 in which we have shown that a better Spain is possible. We move forward with strength in a just recovery to fill with prosperity every corner of the country. Happy 2022 for everyone and everyone!,0.98242,0.016062,0.001518,positive
1476511085876453380,2021-12-30 11:10:49+00:00,1476511085876453380,RT @MarotoReyes: Empieza una nueva etapa en el complejo de #Alcoa en Lugo y todos tenemos la responsabilidad de generar confianza y certidu…,118,0,0,0,,es,False,,sanchezcastejon,RT @MarotoReyes: A new stage begins at the #Alcoa complex in Lugo and we all have a responsibility to build trust and trust.,0.700376,0.296128,0.003497,positive
1476494742859010054,2021-12-30 10:05:53+00:00,1476494742859010054,"El 84% de las mujeres desempeñan tareas del hogar todos los días, frente al 42% de los hombres. Demos la vuelta a esta realidad. Sigamos impulsando políticas públicas como el #PlanCorresponsables para facilitar la conciliación, para alcanzar la plena igualdad. 
#EstoNoSeHaceSolo https://t.co/7njtG8reAY",585,1651,1639,234,https://twitter.com/sanchezcastejon/status/1476494742859010054/video/1,es,False,,sanchezcastejon,"84% of women work at home every day, compared to 42% of men. Let’s return to this reality. Let’s continue to promote public policies such as the #Responsible Plan to facilitate reconciliation, to achieve full equality. #ThisNoDoingJust https://t.co/7njtG8reAY",0.422125,0.531926,0.045949,neutral
1476202244005576706,2021-12-29 14:43:36+00:00,1476202244005576706,"RT @desdelamoncloa: El jefe del Ejecutivo, @sanchezcastejon, presenta el informe #Cumpliendo2021, para informar a la ciudadanía sobre los c…",245,0,0,0,,es,False,,sanchezcastejon,"RT @dedelamoncloa: The Chief Executive, @sanchezcastejon, presents the report #Compliendo2021, to inform citizens about the...",0.057612,0.92001,0.022377,neutral
1476189927134093313,2021-12-29 13:54:39+00:00,1476189927134093313,"El Gobierno ha asumido 1.481 compromisos, de los cuales ya ha cumplido un 42,7%. Pese a las complejidades derivadas de la pandemia, el Ejecutivo cumple y avanza. Demostramos a la ciudadanía que se puede salir de las crisis ampliando derechos y no recortándolos. #Cumpliendo2021 https://t.co/ZChxU61JDu",361,950,810,68,https://twitter.com/sanchezcastejon/status/1476189927134093313/video/1,es,False,,sanchezcastejon,"The Government has made 1,481 commitments, of which 42.7% have already been fulfilled. Despite the complexities resulting from the pandemic, the Executive is fulfilling and advancing. We demonstrate to the public that it is possible to get out of the crises by expanding rights and not cutting them back. #Compliendo2021 https://t.co/ZChxU61JDu",0.754318,0.233005,0.012678,positive
1476168448002699273,2021-12-29 12:29:18+00:00,1476168448002699273,"España necesita estabilidad. El Gobierno la garantiza con legislaturas de 4 años y Presupuestos Generales aprobados en tiempo y forma. Gracias a ello, avanzamos en la agenda reformista y somos el primer país en recibir los 10.000 millones de los fondos europeos. 
#Cumplimos2021 https://t.co/zJN5AbGykJ",338,804,414,38,https://twitter.com/sanchezcastejon/status/1476168448002699273/video/1,es,False,,sanchezcastejon,"Spain needs stability. The government guarantees it with 4-year legislatures and General Budgets approved in time and form. As a result, we are advancing the reformist agenda and we are the first country to receive 10 billion European funds. #We meet2021 https://t.co/zJN5AbGykJ",0.751325,0.240893,0.007782,positive
1476164922522456066,2021-12-29 12:15:18+00:00,1476164922522456066,"Ante este embate del #COVID19 que vivimos, hay certezas que tanto la ciencia como nuestra propia experiencia nos aportan. Vacunación, protección personal y unidad institucional. Con estas tres actuaciones haremos frente a esta nueva variante con mayores garantías y fortalezas. https://t.co/1fPFnzsnsz",283,731,304,33,https://twitter.com/sanchezcastejon/status/1476164922522456066/video/1,es,False,,sanchezcastejon,"Faced with this attack of the #COVID19 that we live, there are certainties that both science and our own experience provide us. Vaccination, personal protection and institutional unity. With these three actions we will face this new variant with greater guarantees and strengths. https://t.co/1fPFnzsnsz",0.438584,0.537383,0.024034,neutral
1476146092723027972,2021-12-29 11:00:28+00:00,1476146092723027972,"RT @desdelamoncloa: 🔴EN DIRECTO 

Comparecencia del presidente del Gobierno, @sanchezcastejon, para presentar el informe de rendición de cu…",152,0,0,0,,es,False,,sanchezcastejon,"RT @delamoncloa: EN DIRECTo Appearance of the President of the Government, @sanchezcastejon, to present the report of the surrender of...",0.028176,0.883877,0.087947,neutral
1475908495878893572,2021-12-28 19:16:21+00:00,1475908495878893572,"Hoy el 80% de la población mayor de 60 años cuenta ya con la tercera dosis. En total, más de 13 millones de personas.

Cumplimos otro de los objetivos marcados, intensificando la vacunación, con el énfasis puesto en esta dosis de refuerzo.

Vacunación y responsabilidad.
Seguimos. https://t.co/FsOcFnOPVR",365,1207,531,31,https://twitter.com/sanchezcastejon/status/1475908495878893572/photo/1,es,False,,sanchezcastejon,"Today 80% of the population over 60 years of age already has the third dose. In total, more than 13 million people. We met another of the goals set, intensifying vaccination, with the emphasis placed on this booster dose. Vaccination and responsibility. Follow. https://t.co/FsOcFnOPVR",0.260503,0.650765,0.088732,neutral
1475816587227713537,2021-12-28 13:11:08+00:00,1475816587227713537,"El @Congreso_Es aprueba de manera definitiva los #PGE2022. España ya tiene unas nuevas cuentas públicas para 2022, claves para consolidar una recuperación justa e inclusiva e impulsar las grandes transformaciones de nuestro país. Gracias a quienes las han apoyado. ¡Avanzamos! https://t.co/tAlm488i9E",604,1624,442,57,https://twitter.com/sanchezcastejon/status/1475816587227713537/video/1,es,False,,sanchezcastejon,"The @Congreso_Es definitively approves the #PGE2022. Spain already has new public accounts for 2022, keys to consolidating a just and inclusive recovery and driving the great transformations of our country. Thanks to those who have supported them. We move forward! https://t.co/tAlm4888i9E",0.947943,0.050185,0.001872,positive
